YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201703,112765,673548,2,.9,"WNW","OLD MILAN",39.1562,-85.1447,399372,858682
201703,112680,673132,1,.87,"ENE","RACELAND",38.5355,-82.7055,3832130,8242330
201703,112680,673141,1,0,"N","FLATWOODS",38.52,-82.72,3831200,8243200
201703,112680,673145,1,8.54,"WSW","RUSH",38.2803,-82.9241,3816818,8255446
201703,112680,673148,1,.88,"NE","ORR",38.14,-82.87,388400,8252200
201703,112680,673150,1,16.09,"N","ADELINE",38.4827,-82.6588,3828962,8239528
201703,112680,673150,2,15.9,"N","ADELINE",38.48,-82.64,3828800,8238400
201703,112680,673162,1,1.76,"E","HOLT",38.0757,-82.5681,384542,8234086
201703,112680,673714,1,2.44,"NNW","BRUSHART",38.5528,-83.0968,3833168,835808
201703,112680,673714,2,1.64,"WNW","YORK",38.5772,-83.079,3834632,834740
201703,112680,673714,3,.53,"ENE","YORK",38.5721,-83.0405,3834326,832430
201703,112680,673714,4,1.72,"SW","BENNETT",38.5361,-83.0463,3832166,832778
201703,112680,673714,5,1.78,"W","BRUSHART",38.5205,-83.113,3831230,836780
201705,114653,698462,1,1.11,"E","FORSYTH",36.68,-93.1,3640800,936000
201705,114653,698463,1,.55,"W","TURNERS",37.18,-93.16,3710800,939600
201705,114653,698464,1,1.1,"W","AVA",36.95,-92.67,3657000,9240200
201705,114653,698466,1,0,"N","DICKENS",36.73,-93.05,3643800,933000
201705,114653,698467,1,.55,"W","TURNERS",37.18,-93.16,3710800,939600
201705,114653,698468,1,.69,"N","TANEYVILLE",36.74,-93.03,3644400,931800
201705,114653,698469,1,1.1,"W","COLDSPRING",36.97,-92.45,3658200,9227000
201705,114653,698470,1,.89,"NE","ROCKAWAY BEACH",36.71,-93.16,3642600,939600
201705,114653,698471,1,0,"N","ELDON",38.35,-92.58,3821000,9234800
201705,114653,698472,1,3.09,"ESE","ELKHEAD",37,-92.9,3700,9254000
201705,114653,698473,1,.88,"SW","ROY",36.87,-92.81,3652200,9248600
201705,114653,698474,1,.54,"W","VICHY",38.12,-91.76,387200,9145600
201705,114653,698475,1,1.77,"SW","COMPTON",37.21,-93.05,3712600,933000
201705,114653,698477,1,.88,"SE","LIBERAL",37.56,-94.52,3733600,9431200
201705,114653,698478,1,.55,"E","ROGERSVILLE",37.12,-93.06,377200,933600
201705,114653,698479,1,2.73,"E","WINDYVILLE",37.72,-92.88,3743200,9252800
201705,114653,698480,1,.69,"N","NEOSHO",36.88,-94.37,3652800,9422200
201705,114653,698481,1,0,"N","PIERCE CITY",36.95,-94,3657000,9400
201705,114653,698482,1,1.77,"NW","MT VERNON",37.12,-93.85,377200,9351000
201705,114653,698483,1,1.3,"ENE","LOCKWOOD",37.39,-93.95,3723400,9357000
201705,114653,698484,1,3.83,"SSE","KNOX",37.43,-93.59,3725800,9335400
201705,114653,698485,1,0,"N","HUMANSVILLE",37.8,-93.58,3748000,9334800
201705,114653,698487,1,1.77,"WSW","GRAVOIS MILLS ARPT",38.26,-92.85,3815600,9251000
201705,114653,698488,1,.56,"E","THAYER",36.52,-91.54,3631200,9132400
201705,114653,698489,1,0,"N","ALTON",36.7,-91.4,3642000,9124000
201705,114653,698490,1,2.71,"E","ZWANZIG",38.33,-92.88,3819800,9252800
201705,114653,698491,1,1.63,"E","DAMSEL",38.12,-92.65,387200,9239000
201705,114653,698492,1,0,"N","MOUNTAIN GROVE",37.13,-92.27,377800,9216200
201705,114653,698493,1,6.15,"ESE","WET GLAIZE",37.9,-92.42,3754000,9225200
201705,114653,698494,1,.88,"SW","GRAVOIS MILLS",38.31,-92.83,3818600,9249800
201705,114653,698495,1,.88,"SE","WINDYVILLE",37.71,-92.92,3742600,9255200
201705,114653,698496,1,2.18,"NE","EMMET",37.3545,-93.675,3721270,9340500
201705,114653,698496,2,2.65,"NE","EMMET",37.36,-93.67,3721600,9340200
201705,114653,698497,1,4.28,"SSE","KNOX",37.4219,-93.5928,3725314,9335568
201705,114653,698497,2,3.83,"SSE","KNOX",37.43,-93.59,3725800,9335400
201705,114653,698830,1,3.31,"E","BATTLEFIELD",37.12,-93.32,377200,9319200
201705,114653,698832,1,.88,"NW","NEOSHO",36.88,-94.38,3652800,9422800
201705,114311,684898,1,2.52,"SSE","CLEARWATER BEACH",27.9478,-82.8105,2756868,8248630
201705,114337,686968,1,4.08,"E","ENOCHS",33.86,-102.7,3351600,10242000
201705,114337,686969,1,9.62,"SSW","LEHMAN",33.49,-102.86,3329400,10251600
201705,114337,686970,1,.57,"W","SUDAN",34.07,-102.54,344200,10232400
201705,114337,686973,1,5.11,"NNW","MORTON COCHRAN CO AR",33.7984,-102.7641,3347904,10245846
201705,114337,686973,2,6.45,"NNW","MORTON COCHRAN CO AR",33.82,-102.76,3349200,10245600
201705,114337,686974,1,13.19,"NW","PARMERTON",34.7,-102.99,3442000,10259400
201705,114337,686975,1,.69,"N","FRIENDSHIP",33.99,-102.6,3359400,10236000
201705,114337,686976,1,1.79,"NW","SUDAN",34.09,-102.55,345400,10233000
201705,114337,686977,1,.4,"W","MULESHOE",34.2193,-102.7369,3413158,10244214
201705,114337,686977,2,.72,"E","MULESHOE",34.219,-102.7175,3413140,10243050
201705,114337,686979,1,.57,"W","LITTLEFIELD",33.92,-102.33,3355200,10219800
201705,114337,686980,1,2.82,"NNE","HART CAMP",34.07,-102.14,344200,1028400
201705,114337,688341,1,6.27,"NE","MULESHOE WARREN ARPT",34.3,-102.63,3418000,10237800
201705,114337,688341,2,.9,"NW","FAIRVIEW",34.11,-102.63,346600,10237800
201705,114337,688341,3,5.93,"NW","BAILEYBORO",34.1,-102.88,346000,10252800
201705,114337,688341,4,2.2,"NW","PROGRESS",34.3,-102.85,3418000,10251000
201705,114342,685165,1,2.56,"S","CAMDEN",39.0129,-80.549,39774,8032940
201705,114342,685165,2,.25,"WNW","LIGHTBURN",39.1216,-80.4543,397296,8027258
201705,114342,685165,3,1.68,"WNW","ABERDEEN",39.0822,-80.3471,394932,8020826
201705,114342,685165,4,2.23,"ESE","ROHRBOUGH",38.9574,-80.4419,3857444,8026514
201705,114342,685167,1,2.55,"ENE","BERRYBURG MINE",39.24,-80.03,3914400,801800
201705,114342,685169,1,.69,"N","KNOTSVILLE",39.31,-79.97,3918600,7958200
201705,114342,685170,1,1.07,"W","THORNTON",39.35,-79.95,3921000,7957000
201705,114342,685174,1,1.61,"W","VANNOYS MILL",39.13,-80,397800,8000
201705,114351,685224,1,3.51,"SE","SIEBEN",46.89,-112.11,4653400,1126600
201705,114351,685227,1,5.09,"SE","(GTF)GREAT FALLS ARPT",47.43,-111.29,4725800,11117400
201705,114351,685232,1,1.46,"SSW","(GTF)GREAT FALLS ARPT",47.46,-111.38,4727600,11122800
201705,114351,685234,1,3.58,"SSW","AUSTIN",46.58,-112.25,4634800,11215000
201705,114351,685238,1,.83,"NE","GREAT FALLS",47.53,-111.29,4731800,11117400
201705,114351,685242,1,.83,"NW","(GFA)MALMSTROM AFB",47.51,-111.18,4730600,11110800
201705,114351,685245,1,0,"N","BLACK EAGLE",47.52,-111.28,4731200,11116800
201703,112680,673714,6,2.18,"NW","BRUSHART",38.5412,-83.1099,3832472,836594
201703,112681,673126,1,.62,"NW","FLOODWOOD",39.4251,-82.1895,3925506,8211370
201703,112767,675164,1,1.05,"W","CRIDERSVILLE",40.65,-84.15,4039000,849000
201705,114463,686382,1,0,"N","TYRONE",37.45,-104.2,3727000,10412000
201705,114463,686383,1,7.04,"NE","GARDNER",37.86,-105.09,3751600,1055400
201705,114463,686384,1,.69,"S","BEULAH",38.07,-104.98,384200,10458800
201705,114463,686385,1,2.81,"ENE","BEULAH",38.09,-104.93,385400,10455800
201705,114463,686386,1,9.13,"ENE","BEULAH",38.12,-104.82,387200,10449200
201705,114463,686388,1,2.71,"W","PUEBLO WEST",38.31,-104.8,3818600,10448000
201705,114463,686390,1,1.48,"SSW","PUEBLO WEST",38.29,-104.76,3817400,10445600
201705,114463,686391,1,0,"N","FOWLER",38.13,-104.02,387800,1041200
201705,114463,686392,1,8.31,"S","BOONE",38.13,-104.26,387800,10415600
201705,114463,686393,1,3.87,"W","MANZANOLA",38.12,-103.94,387200,10356400
201705,114463,686394,1,3.44,"SE","BONCARBO",37.19,-104.65,3711400,10439000
201705,114463,686395,1,5.63,"S","MANZANOLA",38.03,-103.85,381800,10351000
201705,114463,686397,1,2.65,"NE","TOBE",37.25,-103.59,3715000,10335400
201705,114463,697290,1,10.65,"N","FARISITA",37.9027,-105.0433,3754162,1052598
201705,114463,697290,2,10.76,"N","FARISITA",37.9046,-105.0459,3754276,1052754
201705,114464,686378,1,.54,"E","PETERSON AFB",38.83,-104.7,3849800,10442000
201705,114464,686379,1,3.3,"WSW","FALCON",38.92,-104.68,3855200,10440800
201705,114464,686381,1,2.12,"NW","FALCON",38.95,-104.65,3857000,10439000
201705,114466,686404,1,2.14,"SE","MANZANOLA",38.09,-103.84,385400,10350400
201705,114466,686405,1,2.14,"NNE","SUGAR CITY",38.26,-103.66,3815600,10339600
201705,114466,686406,1,0,"N","BRANDON",38.45,-102.43,3827000,10225800
201705,114466,686419,1,1.18,"WNW","BRANDON",38.4563,-102.4502,3827378,10227012
201705,114466,686419,2,1.76,"NNW","BRANDON",38.4728,-102.4443,3828368,10226658
201705,114469,686421,1,7.03,"SSE","FARISITA",37.66,-105.01,3739600,105600
201705,114469,686422,1,.88,"SW","RYE",37.91,-104.94,3754600,10456400
201705,114469,686423,1,.54,"E","WETMORE",38.24,-105.08,3814400,1054800
201705,114469,686424,1,3.5,"S","BEULAH",38.03,-104.99,381800,10459400
201705,114469,686426,1,0,"N","BEULAH",38.08,-104.98,384800,10458800
201705,114469,686427,1,1.49,"NNW","LAMAR ARPT",38.09,-102.69,385400,10241400
201705,114469,686428,1,0,"N","WILEY",38.15,-102.72,389000,10243200
201705,114469,686429,1,3.44,"SE","STONINGTON",37.27,-102.13,3716200,1027800
201705,114469,686430,1,.55,"W","WALSH",37.38,-102.29,3722800,10217400
201705,114469,686433,1,1.3,"ENE","WALSH",37.39,-102.26,3723400,10215600
201705,114469,686434,1,0,"N","WALSH",37.38,-102.28,3722800,10216800
201705,114469,686435,1,3.45,"N","HOLLY",38.1,-102.12,386000,1027200
201705,114469,686436,1,0,"N","CAMPO",37.1,-102.58,376000,10234800
201705,114469,686438,1,8.3,"E","CAMPO",37.09,-102.43,375400,10225800
201705,114469,686440,1,.88,"NW","HOLLY",38.06,-102.13,383600,1027800
201705,114533,686891,1,.43,"ESE","MINDEN",32.0177,-94.6932,321062,9441592
201705,114533,686891,2,3.3,"WSW","PINEHILL",32.0869,-94.6542,325214,9439252
201705,114533,687098,1,.64,"N","ALTO",31.6593,-95.0705,3139558,954230
201705,114533,687100,1,.46,"WNW","CIRCLE",31.7825,-95.2273,3146950,9513638
201705,114533,687101,1,1.17,"SSE","LINN FLAT",31.7651,-94.7205,3145906,9443230
201705,114533,687102,1,3.53,"WNW","MORRILL",31.6136,-95.1279,3136816,957674
201705,114533,687103,1,3.84,"NE","LINN FLAT",31.8153,-94.6795,3148918,9440770
201705,114533,687104,1,.35,"S","GARRISON",31.815,-94.4989,3148900,9429934
201705,114533,687104,2,2.16,"NE","GARRISON",31.8442,-94.4768,3150652,9428608
201705,114533,687105,1,5.82,"SSE","CALEDONIA",31.8442,-94.4768,3150652,9428608
201705,114533,687105,2,5.37,"SE","CALEDONIA",31.86,-94.4618,3151600,9427708
201705,114533,687106,1,4.56,"SW","TIMPSON",31.86,-94.4618,3151600,9427708
201705,114533,687106,2,3.85,"WSW","TIMPSON",31.8693,-94.4547,3152158,9427282
201705,114533,687107,1,3.19,"E","CARO",31.7515,-94.6758,3145090,9440548
201705,114533,687108,1,.53,"N","TIMPSON",31.9076,-94.3991,3154456,9423946
201705,114533,687109,1,2.46,"SSE","TIMPSON",31.8695,-94.3783,3152170,9422698
201705,114533,687110,1,2.8,"SW","MACON",33.0668,-95.1778,334008,9510668
201705,114533,687111,1,.53,"NNW","GOULD",32.0575,-95.1522,323450,959132
201705,114533,687112,1,.48,"NNW","GOULD",32.0568,-95.152,323408,959120
201705,114533,687113,1,1.68,"N","GOULD",32.0739,-95.1448,324434,958688
201705,114533,687114,1,1.68,"N","GOULD",32.074,-95.1449,324440,958694
201705,114533,687115,1,2.76,"WSW","UNION GROVE",32.5544,-94.9735,3233264,9458410
201705,114533,687116,1,1.71,"WSW","UNION GROVE",32.561,-94.9574,3233660,9457444
201705,114533,687117,1,1.13,"WSW","UNION GROVE",32.565,-94.9486,3233900,9456916
201705,114533,687118,1,1.43,"NNW","GLADEWATER",32.5498,-94.9373,3232988,9456238
201705,114534,689209,1,1.64,"ESE","FARIBAULT ARPT",44.32,-93.29,4419200,9317400
201705,114534,689233,1,1.63,"S","CANNON FALLS",44.4965,-92.9012,4429790,9254072
201705,114534,689233,2,1.84,"WSW","DENNISON",44.4132,-93.066,4424792,933960
201705,114534,689242,1,2.19,"ESE","EAGAN",44.7927,-93.1264,4447562,937584
201705,114534,689242,2,2.02,"SW","INVER GROVE HEIGHTS",44.83,-93.06,4449800,933600
201705,114534,689244,1,.69,"S","LE CENTER",44.39,-93.73,4423400,9343800
201705,114534,689245,1,.98,"E","BAYPORT",45.02,-92.78,451200,9246800
201705,114534,689248,1,.69,"N","NEWPORT",44.88,-93,4452800,9300
201705,114534,689248,2,3.73,"S","(21D)LAKE ELMO AIRPORT",44.946,-92.8621,4456760,9251726
201705,114534,689250,1,4.24,"WSW","SHIELDSVILLE",44.3458,-93.4788,4420748,9328728
201705,114534,689250,2,3.82,"SSE","LITTLE CHICAGO",44.426,-93.3035,4425560,9318210
201705,114534,689253,1,2.3,"SSW","DUNDAS",44.4,-93.24,4424000,9314400
201705,114534,689254,1,.49,"W","RED WING",44.57,-92.54,4434200,9232400
201705,114534,702120,1,.34,"SSW","RED WING",44.5652,-92.5319,4433912,9231914
201705,114534,703352,1,.77,"W","LONSDALE",44.4703,-93.4457,4428218,9326742
201705,114534,703352,2,.97,"NE","LONSDALE",44.4813,-93.4183,4428878,9325098
201705,114537,686909,1,4.58,"NNW","HOPE",44.0334,-93.3069,442004,9318414
201705,114537,686909,2,4.72,"E","MERTON",44.1434,-93.0552,448604,933312
201705,114537,686913,1,2.13,"SSW","PEMBERTON",43.97,-93.79,4358200,9347400
201705,114537,686914,1,.5,"E","JANESVILLE",44.12,-93.71,447200,9342600
201705,114537,686915,1,.5,"E","WATERVILLE",44.22,-93.56,4413200,9333600
201705,114537,686917,1,1.03,"W","SHOREVIEW",45.0784,-93.151,454704,939060
201705,114537,686917,2,2.43,"NNE","NORTH OAKS",45.1131,-93.083,456786,934980
201705,114537,686920,1,.85,"NE","BLAINE",45.19,-93.21,4511400,9312600
201705,114537,686921,1,1.61,"ESE","EAST BETHEL",45.32,-93.2,4519200,9312000
201705,114537,686922,1,4.02,"NW","LINWOOD",45.39,-93.19,4523400,9311400
201705,114537,702124,1,0,"N","NORTHFIELD",44.47,-93.17,4428200,9310200
201705,114537,702125,1,1.82,"ENE","WOODBURY",44.9076,-92.9143,4454456,9254858
201705,114545,686956,1,0,"N","RALLS",33.68,-101.38,3340800,10122800
201705,114545,686957,1,5.86,"WSW","ROUNDUP",33.73,-102.19,3343800,10211400
201705,114545,686958,1,7.11,"SSE","CROSBYTON MUNI ARPT",33.53,-101.17,3331800,10110200
201705,114546,686960,1,2.07,"S","KIRKLAND",34.35,-100.07,3421000,1004200
201705,114546,686960,2,0,"S","KIRKLAND",34.38,-100.07,3422800,1004200
201705,114546,686961,1,.69,"N","KIRKLAND",34.39,-100.07,3423400,1004200
201705,114546,686962,1,4.67,"W","GIRARD",33.36,-100.75,3321600,10045000
201705,114546,686964,1,0,"NE","JUSTICEBURG",33.03,-101.2,331800,10112000
201705,114546,686964,2,2.22,"NE","JUSTICEBURG",33.05,-101.17,333000,10110200
201705,114546,686965,1,2.22,"NE","JUSTICEBURG",33.05,-101.17,333000,10110200
201705,114546,686966,1,0,"N","PEACOCK",33.18,-100.4,3310800,10024000
201705,114546,687390,1,5.9,"ESE","CLAIREMONT",33.1505,-100.6507,339030,10039042
201705,114546,687390,2,6.57,"ESE","CLAIREMONT",33.1403,-100.6421,338418,10038526
201705,114570,687121,1,.33,"SW","OIL CITY",32.7265,-93.9739,3243590,9358434
201705,114570,687121,2,1.47,"E","CADDO",32.7494,-93.9448,3244964,9356688
201705,114570,687187,1,3.13,"SW","GILLIAM",32.7976,-93.8878,3247856,9353268
201705,114570,687187,2,2.74,"SSW","GILLIAM",32.7963,-93.8748,3247778,9352488
201705,114571,687123,1,11.52,"NE","PEEKSVILLE",46.1941,-90.3313,4611646,9019878
201705,114571,687123,2,6.77,"E","PEEKSVILLE",46.098,-90.3886,465880,9023316
201705,114571,687123,3,5.75,"SW","SHANAGOLDEN",46.0685,-90.7244,464110,9043464
201705,114571,687123,4,2.21,"NW","SHANAGOLDEN",46.1466,-90.6558,468796,9039348
201705,114571,687123,5,3.51,"NE","GLIDDEN",46.1713,-90.5273,4610278,9031638
201705,114572,687124,1,5.35,"W","SHELL LAKE",45.74,-92.03,4544400,921800
201705,114572,687125,1,5.47,"WSW","SPOONER",45.81,-92.01,4548600,92600
201705,114572,687126,1,.84,"SE","SPOONER",45.82,-91.89,4549200,9153400
201705,114572,687127,1,5.33,"W","SCHULTZ SPOONER ARPT",45.89,-92.01,4553400,92600
201705,114572,687128,1,1.6,"WSW","ROUND LAKE",46.01,-91.36,46600,9121600
201705,114572,687129,1,.69,"N","HIGH BRIDGE",46.39,-90.73,4623400,9043800
201705,114572,687130,1,3.12,"NNE","WEBB LAKE",46.06,-92.1,463600,926000
201705,114572,687131,1,3.45,"S","KENNAN",45.48,-90.58,4528800,9034800
201705,114572,687132,1,.69,"N","PORT WING",46.78,-91.38,4646800,9122800
201705,114572,687133,1,.48,"E","OGEMA",45.45,-90.29,4527000,9017400
201705,114572,687134,1,1.17,"SE","IRON RIVER",46.56,-91.4,4633600,9124000
201705,114572,687135,1,.48,"E","PHILLIPS",45.68,-90.39,4540800,9023400
201705,114572,690928,1,9.69,"SSW","KENNAN",45.4079,-90.6784,4524474,9040704
201705,114572,690928,2,10.14,"WSW","OGEMA",45.3916,-90.4919,4523496,9029514
201705,114572,702553,1,.47,"W","PORT WING",46.77,-91.39,4646200,9123400
201705,114572,703191,1,.48,"E","SPIRIT",45.45,-90.11,4527000,906600
201705,114576,687158,1,.94,"WSW","TYPO",37.2728,-83.2644,3716368,8315864
201705,114577,687160,1,1.4,"E","SHEBOYGAN",43.75,-87.692,4345000,8741520
201705,114577,687161,1,1.4,"E","SHEBOYGAN",43.75,-87.692,4345000,8741520
201705,114577,687162,1,3.49,"SE","NORTH POINT LTHOUSE",43.0449,-87.8803,432694,8752818
201705,114577,687163,1,1.24,"ENE","KENOSHA",42.589,-87.809,4235340,8748540
201705,114577,687164,1,1.24,"ENE","KENOSHA",42.589,-87.809,4235340,8748540
201705,114577,687166,1,3.28,"E","RACINE",42.7276,-87.7362,4243656,8744172
201705,114577,687167,1,3.28,"E","RACINE",42.7276,-87.7362,4243656,8744172
201705,114578,687181,1,0,"N","WHITE OAK",37.87,-83.2,3752200,8312000
201705,114578,687182,1,.44,"SSW","HAGERHILL",37.7745,-82.8043,3746470,8248258
201705,114578,687183,1,3,"WSW","PRESTONSBURG",37.6534,-82.8307,3739204,8249842
201705,114578,687185,1,3,"SSW","CANADA",37.5799,-82.351,3734794,8221060
201705,114578,687186,1,0,"N","MARETBURG",37.35,-84.38,3721000,8422800
201705,114583,688398,1,.22,"S","SEITZLAND",39.7769,-76.7207,3946614,7643242
201705,114583,688399,1,1.71,"SSE","WILCOX",41.558,-78.6848,4133480,7841088
201705,114589,687252,1,.38,"ESE","PROCTOR",37.5676,-83.7137,3734056,8342822
201705,114589,687254,1,1.37,"W","HOLLONVILLE",37.6704,-83.4951,3740224,8329706
201705,114589,687256,1,.84,"NNW","MALONE",37.8613,-83.2554,3751678,8315324
201705,114619,687391,1,0,"N","GUTHRIE",33.62,-100.33,3337200,10019800
201705,114620,687393,1,1,"NW","ASPERMONT",33.1602,-100.2422,339612,10014532
201705,114620,687394,1,5,"S","WOLFFORTH",33.4276,-102.02,3325656,1021200
201705,114620,687394,2,7,"SW","LUBBOCK",33.5084,-101.936,3330504,10156160
201705,114621,687395,1,13,"ENE","SULA",45.902,-113.7204,4554120,11343224
201705,114621,687398,1,7.95,"WSW","SOUTHERN CROSS",46.1383,-113.3902,468298,11323412
201705,114621,693627,1,.44,"SW","SOUTHERN CROSS",46.1959,-113.257,4611754,11315420
201705,114621,693629,1,3.52,"NW","KOHR",46.4896,-112.7264,4629376,11243584
201705,114621,693630,1,0,"N","GARRISON",46.52,-112.8,4631200,11248000
201705,114621,693652,1,7.3,"SSE","ELLISTON",46.4724,-112.3612,4628344,11221672
201705,114621,699713,1,6.99,"ENE","SULA",45.8848,-113.8479,4553088,11350874
201705,114081,683151,1,3.02,"WSW","VINTON",38.95,-82.38,3857000,8222800
201705,114081,683152,1,.88,"NW","BIDWELL",38.93,-82.31,3855800,8218600
201705,114081,683153,1,0,"N","MARIETTA",39.42,-81.45,3925200,8127000
201705,114081,683154,1,.61,"S","WILKESVILLE",39.0713,-82.3291,394278,8219746
201705,114081,683156,1,0,"N","VINCENT",39.37,-81.67,3922200,8140200
201705,114082,683150,1,.69,"S","SHINNSTON",39.39,-80.3,3923400,8018000
201705,114088,683174,1,0,"N","PITCAIRN",44.18,-75.28,4410800,7516800
201705,114088,683175,1,.49,"W","FINE",44.25,-75.14,4415000,758400
201705,114088,683176,1,0,"N","RUSSELL",44.43,-75.15,4425800,759000
201705,114088,683177,1,1.2,"NW","BOMBAY",44.94,-74.57,4456400,7434200
201705,114088,683178,1,1.2,"SW","BANGOR",44.81,-74.4,4448600,7424000
201705,114088,683179,1,.49,"W","MALONE",44.85,-74.29,4451000,7417400
201705,114088,683180,1,1.2,"SW","WESTVILLE CENTER",44.94,-74.4,4456400,7424000
201705,114088,683181,1,.98,"W","CONSTABLE",44.93,-74.3,4455800,7418000
201705,114088,683182,1,.98,"W","BURKE",44.9,-74.17,4454000,7410200
201705,114088,683183,1,.49,"E","LYON MTN",44.72,-73.91,4443200,7354600
201705,114088,683184,1,0,"N","NEWCOMB",43.97,-74.17,4358200,7410200
201705,114088,683185,1,0,"N","LAKE PLACID",44.28,-73.98,4416800,7358800
201705,114088,683186,1,.69,"S","REDFORD",44.61,-73.8,4436600,7348000
201705,114103,683281,1,.74,"NW","SMULLTON",40.9386,-77.4583,4056316,7727498
201705,114103,683281,2,.58,"WSW","REBERSBURG",40.9473,-77.4405,4056838,7726430
201705,114104,683366,1,1.46,"WSW","DAHOGA",41.5884,-78.7435,4135304,7844610
201705,114372,685388,1,2.73,"WSW","NEGREET",31.45,-93.62,3127000,9337200
201705,114377,686690,1,.69,"N","SPRINGFIELD",37.69,-85.22,3741400,8513200
201705,114377,686691,1,1.49,"NNW","BRUMFIELD",37.62,-84.99,3737200,8459400
201705,114104,683366,2,1.1,"NW","DAHOGA",41.6117,-78.7345,4136702,7844070
201705,114107,683374,1,1.9,"N","HOWARD",41.9072,-78.624,4154432,7837440
201705,114107,683374,2,1.75,"NNE","HOWARD",41.9011,-78.6112,4154066,7836672
201705,114107,683577,1,1.45,"SSW","MILLHEIM",40.8625,-77.4851,4051750,7729106
201705,114107,685904,1,.86,"NW","EAST KANE",41.66,-78.81,4139600,7848600
201705,114107,685905,1,4.14,"ENE","TIDIOUTE",41.7122,-79.3522,4142732,7921132
201705,114107,685906,1,.86,"SE","YOUNGSVILLE",41.84,-79.32,4150400,7919200
201705,114107,685907,1,.83,"NE","PITTSFIELD ARPT",41.8384,-79.3585,4150304,7921510
201705,114107,685908,1,1.33,"ESE","WARREN",41.8395,-79.1284,4150370,797704
201705,114107,685909,1,.47,"SW","BARNES",41.6747,-79.0355,4140482,792130
201705,114107,685910,1,1.12,"WSW","LA MONT",41.5967,-78.8412,4135802,7850472
201705,114107,685912,1,.65,"ESE","WILCOX",41.5764,-78.6884,4134584,7841304
201705,114107,685913,1,1.01,"E","WILCOX",41.5807,-78.6806,4134842,7840836
201705,114107,685915,1,1.48,"ESE","BRANDY CAMP",41.3153,-78.6721,4118918,7840326
201705,114107,685916,1,.13,"WNW","CURWENSVILLE",40.9704,-78.5224,4058224,7831344
201705,114107,685923,1,1.41,"NNE","SHINGLEHOUSE",41.9871,-78.1852,4159226,7811112
201705,114107,685926,1,.18,"SSW","WESTWOOD",40.3275,-78.9309,4019650,7855854
201705,114107,685933,1,0,"N","MEYERSDALE",39.82,-79.03,3949200,791800
201705,114107,685937,1,.16,"ESE","SCHELLSBURG",40.0487,-78.6474,402922,7838844
201705,114107,685938,1,.42,"WNW","OSTERBURG",40.1732,-78.5268,4010392,7831608
201705,114107,685939,1,1.04,"E","SNOW SHOE",41.03,-77.95,411800,7757000
201705,114107,685940,1,.54,"NNW","TIOGA",41.9074,-77.1334,4154444,778004
